config_id,base0_ambulances,base1_ambulances,base2_ambulances,base3_ambulances,base4_ambulances
58925,10,1,3,2,19
58926,10,1,3,3,18
58927,10,1,3,4,17
58928,10,1,3,5,16
58929,10,1,3,6,15
58930,10,1,3,7,14
58931,10,1,3,8,13
58932,10,1,3,9,12
58933,10,1,3,10,11
58934,10,1,3,11,10
58935,10,1,3,12,9
58936,10,1,3,13,8
58937,10,1,3,14,7
58938,10,1,3,15,6
58939,10,1,3,16,5
58940,10,1,3,17,4
58941,10,1,3,18,3
58942,10,1,3,19,2
58943,10,1,3,20,1
58944,10,1,3,21,0
58945,10,1,4,0,20
58946,10,1,4,1,19
58947,10,1,4,2,18
58948,10,1,4,3,17
58949,10,1,4,4,16
58950,10,1,4,5,15
58951,10,1,4,6,14
58952,10,1,4,7,13
58953,10,1,4,8,12
58954,10,1,4,9,11
58955,10,1,4,10,10
58956,10,1,4,11,9
58957,10,1,4,12,8
58958,10,1,4,13,7
58959,10,1,4,14,6
58960,10,1,4,15,5
58961,10,1,4,16,4
58962,10,1,4,17,3
58963,10,1,4,18,2
58964,10,1,4,19,1
58965,10,1,4,20,0
58966,10,1,5,0,19
58967,10,1,5,1,18
58968,10,1,5,2,17
58969,10,1,5,3,16
58970,10,1,5,4,15
58971,10,1,5,5,14
58972,10,1,5,6,13
58973,10,1,5,7,12
58974,10,1,5,8,11
58975,10,1,5,9,10
58976,10,1,5,10,9
58977,10,1,5,11,8
58978,10,1,5,12,7
58979,10,1,5,13,6
58980,10,1,5,14,5
58981,10,1,5,15,4
58982,10,1,5,16,3
58983,10,1,5,17,2
58984,10,1,5,18,1
58985,10,1,5,19,0
58986,10,1,6,0,18
58987,10,1,6,1,17
58988,10,1,6,2,16
58989,10,1,6,3,15
58990,10,1,6,4,14
58991,10,1,6,5,13
58992,10,1,6,6,12
58993,10,1,6,7,11
58994,10,1,6,8,10
58995,10,1,6,9,9
58996,10,1,6,10,8
58997,10,1,6,11,7
58998,10,1,6,12,6
58999,10,1,6,13,5
59000,10,1,6,14,4
59001,10,1,6,15,3
59002,10,1,6,16,2
59003,10,1,6,17,1
59004,10,1,6,18,0
59005,10,1,7,0,17
59006,10,1,7,1,16
59007,10,1,7,2,15
59008,10,1,7,3,14
59009,10,1,7,4,13
59010,10,1,7,5,12
59011,10,1,7,6,11
59012,10,1,7,7,10
59013,10,1,7,8,9
59014,10,1,7,9,8
59015,10,1,7,10,7
59016,10,1,7,11,6
59017,10,1,7,12,5
59018,10,1,7,13,4
59019,10,1,7,14,3
59020,10,1,7,15,2
59021,10,1,7,16,1
59022,10,1,7,17,0
59023,10,1,8,0,16
59024,10,1,8,1,15
59025,10,1,8,2,14
59026,10,1,8,3,13
59027,10,1,8,4,12
59028,10,1,8,5,11
59029,10,1,8,6,10
59030,10,1,8,7,9
59031,10,1,8,8,8
59032,10,1,8,9,7
59033,10,1,8,10,6
59034,10,1,8,11,5
59035,10,1,8,12,4
59036,10,1,8,13,3
59037,10,1,8,14,2
59038,10,1,8,15,1
59039,10,1,8,16,0
59040,10,1,9,0,15
59041,10,1,9,1,14
59042,10,1,9,2,13
59043,10,1,9,3,12
59044,10,1,9,4,11
59045,10,1,9,5,10
59046,10,1,9,6,9
59047,10,1,9,7,8
59048,10,1,9,8,7
59049,10,1,9,9,6
59050,10,1,9,10,5
59051,10,1,9,11,4
59052,10,1,9,12,3
59053,10,1,9,13,2
59054,10,1,9,14,1
59055,10,1,9,15,0
59056,10,1,10,0,14
59057,10,1,10,1,13
59058,10,1,10,2,12
59059,10,1,10,3,11
59060,10,1,10,4,10
59061,10,1,10,5,9
59062,10,1,10,6,8
59063,10,1,10,7,7
59064,10,1,10,8,6
59065,10,1,10,9,5
59066,10,1,10,10,4
59067,10,1,10,11,3
59068,10,1,10,12,2
59069,10,1,10,13,1
59070,10,1,10,14,0
59071,10,1,11,0,13
59072,10,1,11,1,12
59073,10,1,11,2,11
59074,10,1,11,3,10
59075,10,1,11,4,9
59076,10,1,11,5,8
59077,10,1,11,6,7
59078,10,1,11,7,6
59079,10,1,11,8,5
59080,10,1,11,9,4
59081,10,1,11,10,3
59082,10,1,11,11,2
59083,10,1,11,12,1
59084,10,1,11,13,0
59085,10,1,12,0,12
59086,10,1,12,1,11
59087,10,1,12,2,10
59088,10,1,12,3,9
59089,10,1,12,4,8
59090,10,1,12,5,7
59091,10,1,12,6,6
59092,10,1,12,7,5
59093,10,1,12,8,4
59094,10,1,12,9,3
59095,10,1,12,10,2
59096,10,1,12,11,1
59097,10,1,12,12,0
59098,10,1,13,0,11
59099,10,1,13,1,10
59100,10,1,13,2,9
59101,10,1,13,3,8
59102,10,1,13,4,7
59103,10,1,13,5,6
59104,10,1,13,6,5
59105,10,1,13,7,4
59106,10,1,13,8,3
59107,10,1,13,9,2
59108,10,1,13,10,1
59109,10,1,13,11,0
59110,10,1,14,0,10
59111,10,1,14,1,9
59112,10,1,14,2,8
59113,10,1,14,3,7
59114,10,1,14,4,6
59115,10,1,14,5,5
59116,10,1,14,6,4
59117,10,1,14,7,3
59118,10,1,14,8,2
59119,10,1,14,9,1
59120,10,1,14,10,0
59121,10,1,15,0,9
59122,10,1,15,1,8
59123,10,1,15,2,7
59124,10,1,15,3,6
59125,10,1,15,4,5
59126,10,1,15,5,4
59127,10,1,15,6,3
59128,10,1,15,7,2
59129,10,1,15,8,1
59130,10,1,15,9,0
59131,10,1,16,0,8
59132,10,1,16,1,7
59133,10,1,16,2,6
59134,10,1,16,3,5
59135,10,1,16,4,4
59136,10,1,16,5,3
59137,10,1,16,6,2
59138,10,1,16,7,1
59139,10,1,16,8,0
59140,10,1,17,0,7
59141,10,1,17,1,6
59142,10,1,17,2,5
59143,10,1,17,3,4
59144,10,1,17,4,3
59145,10,1,17,5,2
59146,10,1,17,6,1
59147,10,1,17,7,0
59148,10,1,18,0,6
59149,10,1,18,1,5
59150,10,1,18,2,4
59151,10,1,18,3,3
59152,10,1,18,4,2
59153,10,1,18,5,1
59154,10,1,18,6,0
59155,10,1,19,0,5
59156,10,1,19,1,4
59157,10,1,19,2,3
59158,10,1,19,3,2
59159,10,1,19,4,1
59160,10,1,19,5,0
59161,10,1,20,0,4
59162,10,1,20,1,3
59163,10,1,20,2,2
59164,10,1,20,3,1
59165,10,1,20,4,0
59166,10,1,21,0,3
59167,10,1,21,1,2
59168,10,1,21,2,1
59169,10,1,21,3,0
59170,10,1,22,0,2
59171,10,1,22,1,1
59172,10,1,22,2,0
59173,10,1,23,0,1
59174,10,1,23,1,0
59175,10,1,24,0,0
59176,10,2,0,0,23
59177,10,2,0,1,22
59178,10,2,0,2,21
59179,10,2,0,3,20
59180,10,2,0,4,19
59181,10,2,0,5,18
59182,10,2,0,6,17
59183,10,2,0,7,16
59184,10,2,0,8,15
59185,10,2,0,9,14
59186,10,2,0,10,13
59187,10,2,0,11,12
59188,10,2,0,12,11
59189,10,2,0,13,10
59190,10,2,0,14,9
59191,10,2,0,15,8
59192,10,2,0,16,7
59193,10,2,0,17,6
59194,10,2,0,18,5
59195,10,2,0,19,4
59196,10,2,0,20,3
59197,10,2,0,21,2
59198,10,2,0,22,1
59199,10,2,0,23,0
59200,10,2,1,0,22
59201,10,2,1,1,21
59202,10,2,1,2,20
59203,10,2,1,3,19
59204,10,2,1,4,18
59205,10,2,1,5,17
59206,10,2,1,6,16
59207,10,2,1,7,15
59208,10,2,1,8,14
59209,10,2,1,9,13
59210,10,2,1,10,12
59211,10,2,1,11,11
59212,10,2,1,12,10
59213,10,2,1,13,9
59214,10,2,1,14,8
59215,10,2,1,15,7
59216,10,2,1,16,6
59217,10,2,1,17,5
59218,10,2,1,18,4
59219,10,2,1,19,3
59220,10,2,1,20,2
59221,10,2,1,21,1
59222,10,2,1,22,0
59223,10,2,2,0,21
59224,10,2,2,1,20
59225,10,2,2,2,19
59226,10,2,2,3,18
59227,10,2,2,4,17
59228,10,2,2,5,16
59229,10,2,2,6,15
59230,10,2,2,7,14
59231,10,2,2,8,13
59232,10,2,2,9,12
59233,10,2,2,10,11
59234,10,2,2,11,10
59235,10,2,2,12,9
59236,10,2,2,13,8
59237,10,2,2,14,7
59238,10,2,2,15,6
59239,10,2,2,16,5
59240,10,2,2,17,4
59241,10,2,2,18,3
59242,10,2,2,19,2
59243,10,2,2,20,1
59244,10,2,2,21,0
59245,10,2,3,0,20
59246,10,2,3,1,19
59247,10,2,3,2,18
59248,10,2,3,3,17
59249,10,2,3,4,16
59250,10,2,3,5,15
59251,10,2,3,6,14
59252,10,2,3,7,13
59253,10,2,3,8,12
59254,10,2,3,9,11
59255,10,2,3,10,10
59256,10,2,3,11,9
59257,10,2,3,12,8
59258,10,2,3,13,7
59259,10,2,3,14,6
59260,10,2,3,15,5
59261,10,2,3,16,4
59262,10,2,3,17,3
59263,10,2,3,18,2
59264,10,2,3,19,1
59265,10,2,3,20,0
59266,10,2,4,0,19
59267,10,2,4,1,18
59268,10,2,4,2,17
59269,10,2,4,3,16
59270,10,2,4,4,15
59271,10,2,4,5,14
59272,10,2,4,6,13
59273,10,2,4,7,12
59274,10,2,4,8,11
59275,10,2,4,9,10
59276,10,2,4,10,9
59277,10,2,4,11,8
59278,10,2,4,12,7
59279,10,2,4,13,6
59280,10,2,4,14,5
59281,10,2,4,15,4
59282,10,2,4,16,3
59283,10,2,4,17,2
59284,10,2,4,18,1
59285,10,2,4,19,0
59286,10,2,5,0,18
59287,10,2,5,1,17
59288,10,2,5,2,16
59289,10,2,5,3,15
59290,10,2,5,4,14
59291,10,2,5,5,13
59292,10,2,5,6,12
59293,10,2,5,7,11
59294,10,2,5,8,10
59295,10,2,5,9,9
59296,10,2,5,10,8
59297,10,2,5,11,7
59298,10,2,5,12,6
59299,10,2,5,13,5
59300,10,2,5,14,4
59301,10,2,5,15,3
59302,10,2,5,16,2
59303,10,2,5,17,1
59304,10,2,5,18,0
59305,10,2,6,0,17
59306,10,2,6,1,16
59307,10,2,6,2,15
59308,10,2,6,3,14
59309,10,2,6,4,13
59310,10,2,6,5,12
59311,10,2,6,6,11
59312,10,2,6,7,10
59313,10,2,6,8,9
59314,10,2,6,9,8
59315,10,2,6,10,7
59316,10,2,6,11,6
59317,10,2,6,12,5
59318,10,2,6,13,4
59319,10,2,6,14,3
59320,10,2,6,15,2
59321,10,2,6,16,1
59322,10,2,6,17,0
59323,10,2,7,0,16
59324,10,2,7,1,15
59325,10,2,7,2,14
59326,10,2,7,3,13
59327,10,2,7,4,12
59328,10,2,7,5,11
59329,10,2,7,6,10
59330,10,2,7,7,9
59331,10,2,7,8,8
59332,10,2,7,9,7
59333,10,2,7,10,6
59334,10,2,7,11,5
59335,10,2,7,12,4
59336,10,2,7,13,3
59337,10,2,7,14,2
59338,10,2,7,15,1
59339,10,2,7,16,0
59340,10,2,8,0,15
59341,10,2,8,1,14
59342,10,2,8,2,13
59343,10,2,8,3,12
59344,10,2,8,4,11
59345,10,2,8,5,10
59346,10,2,8,6,9
59347,10,2,8,7,8
59348,10,2,8,8,7
59349,10,2,8,9,6
59350,10,2,8,10,5
59351,10,2,8,11,4
59352,10,2,8,12,3
59353,10,2,8,13,2
59354,10,2,8,14,1
59355,10,2,8,15,0
59356,10,2,9,0,14
59357,10,2,9,1,13
59358,10,2,9,2,12
59359,10,2,9,3,11
59360,10,2,9,4,10
59361,10,2,9,5,9
59362,10,2,9,6,8
59363,10,2,9,7,7
59364,10,2,9,8,6
59365,10,2,9,9,5
59366,10,2,9,10,4
59367,10,2,9,11,3
59368,10,2,9,12,2
59369,10,2,9,13,1
59370,10,2,9,14,0
59371,10,2,10,0,13
59372,10,2,10,1,12
59373,10,2,10,2,11
59374,10,2,10,3,10
59375,10,2,10,4,9
59376,10,2,10,5,8
59377,10,2,10,6,7
59378,10,2,10,7,6
59379,10,2,10,8,5
59380,10,2,10,9,4
59381,10,2,10,10,3
59382,10,2,10,11,2
59383,10,2,10,12,1
59384,10,2,10,13,0
59385,10,2,11,0,12
59386,10,2,11,1,11
59387,10,2,11,2,10
59388,10,2,11,3,9
59389,10,2,11,4,8
59390,10,2,11,5,7
59391,10,2,11,6,6
59392,10,2,11,7,5
59393,10,2,11,8,4
59394,10,2,11,9,3
59395,10,2,11,10,2
59396,10,2,11,11,1
59397,10,2,11,12,0
59398,10,2,12,0,11
59399,10,2,12,1,10
59400,10,2,12,2,9
59401,10,2,12,3,8
59402,10,2,12,4,7
59403,10,2,12,5,6
59404,10,2,12,6,5
59405,10,2,12,7,4
59406,10,2,12,8,3
59407,10,2,12,9,2
59408,10,2,12,10,1
59409,10,2,12,11,0
59410,10,2,13,0,10
59411,10,2,13,1,9
59412,10,2,13,2,8
59413,10,2,13,3,7
59414,10,2,13,4,6
59415,10,2,13,5,5
59416,10,2,13,6,4
59417,10,2,13,7,3
59418,10,2,13,8,2
59419,10,2,13,9,1
59420,10,2,13,10,0
59421,10,2,14,0,9
59422,10,2,14,1,8
59423,10,2,14,2,7
59424,10,2,14,3,6
59425,10,2,14,4,5
59426,10,2,14,5,4
59427,10,2,14,6,3
59428,10,2,14,7,2
59429,10,2,14,8,1
59430,10,2,14,9,0
59431,10,2,15,0,8
59432,10,2,15,1,7
59433,10,2,15,2,6
59434,10,2,15,3,5
59435,10,2,15,4,4
59436,10,2,15,5,3
59437,10,2,15,6,2
59438,10,2,15,7,1
59439,10,2,15,8,0
59440,10,2,16,0,7
59441,10,2,16,1,6
59442,10,2,16,2,5
59443,10,2,16,3,4
59444,10,2,16,4,3
59445,10,2,16,5,2
59446,10,2,16,6,1
59447,10,2,16,7,0
59448,10,2,17,0,6
59449,10,2,17,1,5
59450,10,2,17,2,4
59451,10,2,17,3,3
59452,10,2,17,4,2
59453,10,2,17,5,1
59454,10,2,17,6,0
59455,10,2,18,0,5
59456,10,2,18,1,4
59457,10,2,18,2,3
59458,10,2,18,3,2
59459,10,2,18,4,1
59460,10,2,18,5,0
59461,10,2,19,0,4
59462,10,2,19,1,3
59463,10,2,19,2,2
59464,10,2,19,3,1
59465,10,2,19,4,0
59466,10,2,20,0,3
59467,10,2,20,1,2
59468,10,2,20,2,1
59469,10,2,20,3,0
59470,10,2,21,0,2
59471,10,2,21,1,1
59472,10,2,21,2,0
59473,10,2,22,0,1
59474,10,2,22,1,0
59475,10,2,23,0,0
59476,10,3,0,0,22
59477,10,3,0,1,21
59478,10,3,0,2,20
59479,10,3,0,3,19
59480,10,3,0,4,18
59481,10,3,0,5,17
59482,10,3,0,6,16
59483,10,3,0,7,15
59484,10,3,0,8,14
59485,10,3,0,9,13
59486,10,3,0,10,12
59487,10,3,0,11,11
59488,10,3,0,12,10
59489,10,3,0,13,9
59490,10,3,0,14,8
59491,10,3,0,15,7
59492,10,3,0,16,6
59493,10,3,0,17,5
59494,10,3,0,18,4
59495,10,3,0,19,3
59496,10,3,0,20,2
59497,10,3,0,21,1
59498,10,3,0,22,0
59499,10,3,1,0,21
59500,10,3,1,1,20
59501,10,3,1,2,19
59502,10,3,1,3,18
59503,10,3,1,4,17
59504,10,3,1,5,16
59505,10,3,1,6,15
59506,10,3,1,7,14
59507,10,3,1,8,13
59508,10,3,1,9,12
59509,10,3,1,10,11
59510,10,3,1,11,10
59511,10,3,1,12,9
59512,10,3,1,13,8
59513,10,3,1,14,7
59514,10,3,1,15,6
59515,10,3,1,16,5
59516,10,3,1,17,4
59517,10,3,1,18,3
59518,10,3,1,19,2
59519,10,3,1,20,1
59520,10,3,1,21,0
59521,10,3,2,0,20
59522,10,3,2,1,19
59523,10,3,2,2,18
59524,10,3,2,3,17
59525,10,3,2,4,16
59526,10,3,2,5,15
59527,10,3,2,6,14
59528,10,3,2,7,13
59529,10,3,2,8,12
59530,10,3,2,9,11
59531,10,3,2,10,10
59532,10,3,2,11,9
59533,10,3,2,12,8
59534,10,3,2,13,7
59535,10,3,2,14,6
59536,10,3,2,15,5
59537,10,3,2,16,4
59538,10,3,2,17,3
59539,10,3,2,18,2
59540,10,3,2,19,1
59541,10,3,2,20,0
59542,10,3,3,0,19
59543,10,3,3,1,18
59544,10,3,3,2,17
59545,10,3,3,3,16
59546,10,3,3,4,15
59547,10,3,3,5,14
59548,10,3,3,6,13
59549,10,3,3,7,12
59550,10,3,3,8,11
59551,10,3,3,9,10
59552,10,3,3,10,9
59553,10,3,3,11,8
59554,10,3,3,12,7
59555,10,3,3,13,6
59556,10,3,3,14,5
59557,10,3,3,15,4
59558,10,3,3,16,3
59559,10,3,3,17,2
59560,10,3,3,18,1
59561,10,3,3,19,0
59562,10,3,4,0,18
59563,10,3,4,1,17
59564,10,3,4,2,16
59565,10,3,4,3,15
59566,10,3,4,4,14
59567,10,3,4,5,13
59568,10,3,4,6,12
59569,10,3,4,7,11
59570,10,3,4,8,10
59571,10,3,4,9,9
59572,10,3,4,10,8
59573,10,3,4,11,7
59574,10,3,4,12,6
59575,10,3,4,13,5
59576,10,3,4,14,4
59577,10,3,4,15,3
59578,10,3,4,16,2
59579,10,3,4,17,1
59580,10,3,4,18,0
59581,10,3,5,0,17
59582,10,3,5,1,16
59583,10,3,5,2,15
59584,10,3,5,3,14
59585,10,3,5,4,13
59586,10,3,5,5,12
59587,10,3,5,6,11
59588,10,3,5,7,10
59589,10,3,5,8,9
59590,10,3,5,9,8
59591,10,3,5,10,7
59592,10,3,5,11,6
59593,10,3,5,12,5
59594,10,3,5,13,4
59595,10,3,5,14,3
59596,10,3,5,15,2
59597,10,3,5,16,1
59598,10,3,5,17,0
59599,10,3,6,0,16
59600,10,3,6,1,15
59601,10,3,6,2,14
59602,10,3,6,3,13
59603,10,3,6,4,12
59604,10,3,6,5,11
59605,10,3,6,6,10
59606,10,3,6,7,9
59607,10,3,6,8,8
59608,10,3,6,9,7
59609,10,3,6,10,6
59610,10,3,6,11,5
59611,10,3,6,12,4
59612,10,3,6,13,3
59613,10,3,6,14,2
59614,10,3,6,15,1
59615,10,3,6,16,0
59616,10,3,7,0,15
59617,10,3,7,1,14
59618,10,3,7,2,13
59619,10,3,7,3,12
59620,10,3,7,4,11
59621,10,3,7,5,10
59622,10,3,7,6,9
59623,10,3,7,7,8
59624,10,3,7,8,7
59625,10,3,7,9,6
59626,10,3,7,10,5
59627,10,3,7,11,4
59628,10,3,7,12,3
59629,10,3,7,13,2
59630,10,3,7,14,1
59631,10,3,7,15,0
59632,10,3,8,0,14
59633,10,3,8,1,13
59634,10,3,8,2,12
59635,10,3,8,3,11
59636,10,3,8,4,10
59637,10,3,8,5,9
59638,10,3,8,6,8
59639,10,3,8,7,7
59640,10,3,8,8,6
59641,10,3,8,9,5
59642,10,3,8,10,4
59643,10,3,8,11,3
59644,10,3,8,12,2
59645,10,3,8,13,1
59646,10,3,8,14,0
59647,10,3,9,0,13
59648,10,3,9,1,12
59649,10,3,9,2,11
59650,10,3,9,3,10
59651,10,3,9,4,9
59652,10,3,9,5,8
59653,10,3,9,6,7
59654,10,3,9,7,6
59655,10,3,9,8,5
59656,10,3,9,9,4
59657,10,3,9,10,3
59658,10,3,9,11,2
59659,10,3,9,12,1
59660,10,3,9,13,0
59661,10,3,10,0,12
59662,10,3,10,1,11
59663,10,3,10,2,10
59664,10,3,10,3,9
59665,10,3,10,4,8
59666,10,3,10,5,7
59667,10,3,10,6,6
59668,10,3,10,7,5
59669,10,3,10,8,4
59670,10,3,10,9,3
59671,10,3,10,10,2
59672,10,3,10,11,1
59673,10,3,10,12,0
59674,10,3,11,0,11
59675,10,3,11,1,10
59676,10,3,11,2,9
59677,10,3,11,3,8
59678,10,3,11,4,7
59679,10,3,11,5,6
59680,10,3,11,6,5
59681,10,3,11,7,4
59682,10,3,11,8,3
59683,10,3,11,9,2
59684,10,3,11,10,1
59685,10,3,11,11,0
59686,10,3,12,0,10
59687,10,3,12,1,9
59688,10,3,12,2,8
59689,10,3,12,3,7
59690,10,3,12,4,6
59691,10,3,12,5,5
59692,10,3,12,6,4
59693,10,3,12,7,3
59694,10,3,12,8,2
59695,10,3,12,9,1
59696,10,3,12,10,0
59697,10,3,13,0,9
59698,10,3,13,1,8
59699,10,3,13,2,7
59700,10,3,13,3,6
59701,10,3,13,4,5
59702,10,3,13,5,4
59703,10,3,13,6,3
59704,10,3,13,7,2
59705,10,3,13,8,1
59706,10,3,13,9,0
59707,10,3,14,0,8
59708,10,3,14,1,7
59709,10,3,14,2,6
59710,10,3,14,3,5
59711,10,3,14,4,4
59712,10,3,14,5,3
59713,10,3,14,6,2
59714,10,3,14,7,1
59715,10,3,14,8,0
59716,10,3,15,0,7
59717,10,3,15,1,6
59718,10,3,15,2,5
59719,10,3,15,3,4
59720,10,3,15,4,3
59721,10,3,15,5,2
59722,10,3,15,6,1
59723,10,3,15,7,0
59724,10,3,16,0,6
59725,10,3,16,1,5
59726,10,3,16,2,4
59727,10,3,16,3,3
59728,10,3,16,4,2
59729,10,3,16,5,1
59730,10,3,16,6,0
59731,10,3,17,0,5
59732,10,3,17,1,4
59733,10,3,17,2,3
59734,10,3,17,3,2
59735,10,3,17,4,1
59736,10,3,17,5,0
59737,10,3,18,0,4
59738,10,3,18,1,3
59739,10,3,18,2,2
59740,10,3,18,3,1
59741,10,3,18,4,0
59742,10,3,19,0,3
59743,10,3,19,1,2
59744,10,3,19,2,1
59745,10,3,19,3,0
59746,10,3,20,0,2
59747,10,3,20,1,1
59748,10,3,20,2,0
59749,10,3,21,0,1
59750,10,3,21,1,0
59751,10,3,22,0,0
59752,10,4,0,0,21
59753,10,4,0,1,20
59754,10,4,0,2,19
59755,10,4,0,3,18
59756,10,4,0,4,17
59757,10,4,0,5,16
59758,10,4,0,6,15
59759,10,4,0,7,14
59760,10,4,0,8,13
59761,10,4,0,9,12
59762,10,4,0,10,11
59763,10,4,0,11,10
59764,10,4,0,12,9
59765,10,4,0,13,8
59766,10,4,0,14,7
59767,10,4,0,15,6
59768,10,4,0,16,5
59769,10,4,0,17,4
59770,10,4,0,18,3
59771,10,4,0,19,2
59772,10,4,0,20,1
59773,10,4,0,21,0
59774,10,4,1,0,20
59775,10,4,1,1,19
59776,10,4,1,2,18
59777,10,4,1,3,17
59778,10,4,1,4,16
59779,10,4,1,5,15
59780,10,4,1,6,14
59781,10,4,1,7,13
59782,10,4,1,8,12
59783,10,4,1,9,11
59784,10,4,1,10,10
59785,10,4,1,11,9
59786,10,4,1,12,8
59787,10,4,1,13,7
59788,10,4,1,14,6
59789,10,4,1,15,5
59790,10,4,1,16,4
59791,10,4,1,17,3
59792,10,4,1,18,2
59793,10,4,1,19,1
59794,10,4,1,20,0
59795,10,4,2,0,19
59796,10,4,2,1,18
59797,10,4,2,2,17
59798,10,4,2,3,16
59799,10,4,2,4,15
59800,10,4,2,5,14
59801,10,4,2,6,13
59802,10,4,2,7,12
59803,10,4,2,8,11
59804,10,4,2,9,10
59805,10,4,2,10,9
59806,10,4,2,11,8
59807,10,4,2,12,7
59808,10,4,2,13,6
59809,10,4,2,14,5
59810,10,4,2,15,4
59811,10,4,2,16,3
59812,10,4,2,17,2
59813,10,4,2,18,1
59814,10,4,2,19,0
59815,10,4,3,0,18
59816,10,4,3,1,17
59817,10,4,3,2,16
59818,10,4,3,3,15
59819,10,4,3,4,14
59820,10,4,3,5,13
59821,10,4,3,6,12
59822,10,4,3,7,11
59823,10,4,3,8,10
59824,10,4,3,9,9
59825,10,4,3,10,8
59826,10,4,3,11,7
59827,10,4,3,12,6
59828,10,4,3,13,5
59829,10,4,3,14,4
59830,10,4,3,15,3
59831,10,4,3,16,2
59832,10,4,3,17,1
59833,10,4,3,18,0
59834,10,4,4,0,17
59835,10,4,4,1,16
59836,10,4,4,2,15
59837,10,4,4,3,14
59838,10,4,4,4,13
59839,10,4,4,5,12
59840,10,4,4,6,11
59841,10,4,4,7,10
59842,10,4,4,8,9
59843,10,4,4,9,8
59844,10,4,4,10,7
59845,10,4,4,11,6
59846,10,4,4,12,5
59847,10,4,4,13,4
59848,10,4,4,14,3
59849,10,4,4,15,2
59850,10,4,4,16,1
59851,10,4,4,17,0
59852,10,4,5,0,16
59853,10,4,5,1,15
59854,10,4,5,2,14
59855,10,4,5,3,13
59856,10,4,5,4,12
59857,10,4,5,5,11
59858,10,4,5,6,10
59859,10,4,5,7,9
59860,10,4,5,8,8
59861,10,4,5,9,7
59862,10,4,5,10,6
59863,10,4,5,11,5
59864,10,4,5,12,4
59865,10,4,5,13,3
59866,10,4,5,14,2
59867,10,4,5,15,1
59868,10,4,5,16,0
59869,10,4,6,0,15
59870,10,4,6,1,14
59871,10,4,6,2,13
59872,10,4,6,3,12
59873,10,4,6,4,11
59874,10,4,6,5,10
59875,10,4,6,6,9
59876,10,4,6,7,8
59877,10,4,6,8,7
59878,10,4,6,9,6
59879,10,4,6,10,5
59880,10,4,6,11,4
59881,10,4,6,12,3
59882,10,4,6,13,2
59883,10,4,6,14,1
59884,10,4,6,15,0
59885,10,4,7,0,14
59886,10,4,7,1,13
59887,10,4,7,2,12
59888,10,4,7,3,11
59889,10,4,7,4,10
59890,10,4,7,5,9
59891,10,4,7,6,8
59892,10,4,7,7,7
59893,10,4,7,8,6
59894,10,4,7,9,5
59895,10,4,7,10,4
59896,10,4,7,11,3
59897,10,4,7,12,2
59898,10,4,7,13,1
59899,10,4,7,14,0
59900,10,4,8,0,13
59901,10,4,8,1,12
59902,10,4,8,2,11
59903,10,4,8,3,10
59904,10,4,8,4,9
59905,10,4,8,5,8
59906,10,4,8,6,7
59907,10,4,8,7,6
59908,10,4,8,8,5
59909,10,4,8,9,4
59910,10,4,8,10,3
59911,10,4,8,11,2
59912,10,4,8,12,1
59913,10,4,8,13,0
59914,10,4,9,0,12
59915,10,4,9,1,11
59916,10,4,9,2,10
59917,10,4,9,3,9
59918,10,4,9,4,8
59919,10,4,9,5,7
59920,10,4,9,6,6
59921,10,4,9,7,5
59922,10,4,9,8,4
59923,10,4,9,9,3
59924,10,4,9,10,2
59925,10,4,9,11,1
59926,10,4,9,12,0
59927,10,4,10,0,11
59928,10,4,10,1,10
59929,10,4,10,2,9
59930,10,4,10,3,8
59931,10,4,10,4,7
59932,10,4,10,5,6
59933,10,4,10,6,5
59934,10,4,10,7,4
59935,10,4,10,8,3
59936,10,4,10,9,2
59937,10,4,10,10,1
59938,10,4,10,11,0
59939,10,4,11,0,10
59940,10,4,11,1,9
59941,10,4,11,2,8
59942,10,4,11,3,7
59943,10,4,11,4,6
59944,10,4,11,5,5
59945,10,4,11,6,4
59946,10,4,11,7,3
59947,10,4,11,8,2
59948,10,4,11,9,1
59949,10,4,11,10,0
59950,10,4,12,0,9
59951,10,4,12,1,8
59952,10,4,12,2,7
59953,10,4,12,3,6
59954,10,4,12,4,5
59955,10,4,12,5,4
59956,10,4,12,6,3
59957,10,4,12,7,2
59958,10,4,12,8,1
59959,10,4,12,9,0
59960,10,4,13,0,8
59961,10,4,13,1,7
59962,10,4,13,2,6
59963,10,4,13,3,5
59964,10,4,13,4,4
59965,10,4,13,5,3
59966,10,4,13,6,2
59967,10,4,13,7,1
59968,10,4,13,8,0
59969,10,4,14,0,7
59970,10,4,14,1,6
59971,10,4,14,2,5
59972,10,4,14,3,4
59973,10,4,14,4,3
59974,10,4,14,5,2
59975,10,4,14,6,1
59976,10,4,14,7,0
59977,10,4,15,0,6
59978,10,4,15,1,5
59979,10,4,15,2,4
59980,10,4,15,3,3
59981,10,4,15,4,2
59982,10,4,15,5,1
59983,10,4,15,6,0
59984,10,4,16,0,5
59985,10,4,16,1,4
59986,10,4,16,2,3
59987,10,4,16,3,2
59988,10,4,16,4,1
59989,10,4,16,5,0
59990,10,4,17,0,4
59991,10,4,17,1,3
59992,10,4,17,2,2
59993,10,4,17,3,1
59994,10,4,17,4,0
59995,10,4,18,0,3
59996,10,4,18,1,2
59997,10,4,18,2,1
